invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
8212,M055,Waxahachie,Fashion accessories,$32,2.0,25/12/25,11:03:00,Credit card,4.0,0.33
8213,M003,San Antonio,Home and lifestyle,$68,3.0,09/12/25,7:52:00,Credit card,4.0,0.48
8214,M054,Sherman,Fashion accessories,$51,1.0,03/11/25,12:53:00,Credit card,3.0,0.21
8215,M054,Sherman,Home and lifestyle,$63,3.0,29/12/25,16:12:00,Credit card,4.0,0.21
8216,M089,Southlake,Fashion accessories,$69,2.0,25/11/25,8:55:00,Credit card,5.0,0.33
8217,M056,Rowlett,Home and lifestyle,$57,2.0,11/12/25,12:08:00,Credit card,6.0,0.33
8218,M030,Richardson,Fashion accessories,$23,2.0,12/11/25,9:25:00,Credit card,7.0,0.48
8219,M046,Temple,Home and lifestyle,$31,1.0,29/12/25,14:15:00,Credit card,3.0,0.48
8220,M054,Sherman,Fashion accessories,$37,1.0,19/12/25,11:06:00,Credit card,6.0,0.21
8221,M087,Waxahachie,Home and lifestyle,$62,1.0,21/12/25,9:37:00,Credit card,3.0,0.33
8222,M086,Rosenberg,Fashion accessories,$71,3.0,10/12/25,9:58:00,Credit card,7.0,0.33
8223,M086,Rosenberg,Home and lifestyle,$39,2.0,26/11/25,7:07:00,Credit card,5.0,0.33
8224,M082,Weslaco,Fashion accessories,$22,3.0,16/11/25,16:41:00,Credit card,7.0,0.33
8225,M056,Rowlett,Home and lifestyle,$24,2.0,10/11/25,8:19:00,Credit card,6.0,0.33
8226,M086,Rosenberg,Fashion accessories,$71,3.0,17/11/25,13:08:00,Credit card,4.0,0.33
8227,M086,Rosenberg,Home and lifestyle,$18,1.0,18/12/25,8:24:00,Credit card,6.0,0.33
8228,M056,Rowlett,Fashion accessories,$15,3.0,17/11/25,10:42:00,Credit card,4.0,0.33
8229,M054,Sherman,Home and lifestyle,$84,3.0,13/11/25,15:17:00,Credit card,6.0,0.21
8230,M054,Sherman,Fashion accessories,$19,1.0,29/11/25,11:02:00,Credit card,5.0,0.21
8231,M075,San Marcos,Home and lifestyle,$16,1.0,05/12/25,15:53:00,Credit card,4.0,0.33
8232,M084,Schertz,Fashion accessories,$82,2.0,12/11/25,14:05:00,Credit card,4.0,0.33
8233,M065,Texas City,Home and lifestyle,$81,1.0,15/12/25,10:50:00,Credit card,3.0,0.33
8234,M038,Sugar Land,Fashion accessories,$59,3.0,13/12/25,11:53:00,Credit card,6.0,0.48
8235,M082,Weslaco,Home and lifestyle,$48,2.0,18/11/25,12:39:00,Credit card,4.0,0.33
8236,M030,Richardson,Fashion accessories,$43,1.0,14/12/25,16:21:00,Credit card,6.0,0.48
8237,M025,Waco,Home and lifestyle,$61,2.0,11/12/25,14:47:00,Credit card,3.0,0.48
8238,M025,Waco,Fashion accessories,$57,3.0,08/11/25,14:01:00,Credit card,6.0,0.48
8239,M029,Round Rock,Home and lifestyle,$45,1.0,05/12/25,7:37:00,Credit card,7.0,0.48
8240,M030,Richardson,Fashion accessories,$32,3.0,26/12/25,6:54:00,Credit card,7.0,0.48
8241,M087,Waxahachie,Home and lifestyle,$66,3.0,05/11/25,7:11:00,Credit card,6.0,0.33
8242,M099,Weatherford,Fashion accessories,$74,2.0,07/11/25,14:54:00,Credit card,7.0,0.18
8243,M050,Victoria,Home and lifestyle,$82,3.0,13/11/25,9:46:00,Ewallet,7.0,0.48
8244,M084,Schertz,Fashion accessories,$83,3.0,19/11/25,10:52:00,Credit card,6.0,0.33
8245,M099,Weatherford,Home and lifestyle,$16,3.0,12/11/25,14:27:00,Credit card,7.0,0.18
8246,M056,Rowlett,Fashion accessories,$31,3.0,29/12/25,11:17:00,Credit card,7.0,0.33
8247,M075,San Marcos,Home and lifestyle,$47,1.0,24/11/25,13:00:00,Credit card,4.0,0.33
8248,M038,Sugar Land,Fashion accessories,$60,2.0,06/11/25,16:50:00,Credit card,7.0,0.48
8249,M050,Victoria,Home and lifestyle,$42,2.0,04/12/25,11:37:00,Ewallet,3.0,0.48
8250,M082,Weslaco,Fashion accessories,$41,1.0,29/12/25,8:20:00,Credit card,4.0,0.33
8251,M055,Waxahachie,Home and lifestyle,$34,1.0,23/12/25,16:59:00,Credit card,7.0,0.33
8252,M058,Port Arthur,Fashion accessories,$34,1.0,23/12/25,10:44:00,Credit card,6.0,0.33
8253,M074,Weslaco,Home and lifestyle,$54,3.0,23/11/25,11:29:00,Credit card,4.0,0.33
8254,M089,Southlake,Fashion accessories,$73,2.0,26/12/25,15:19:00,Credit card,3.0,0.33
8255,M035,San Angelo,Home and lifestyle,$75,3.0,29/11/25,7:26:00,Credit card,5.0,0.48
8256,M087,Waxahachie,Fashion accessories,$52,2.0,18/12/25,13:23:00,Credit card,6.0,0.33
8257,M086,Rosenberg,Home and lifestyle,$41,1.0,07/12/25,8:07:00,Credit card,4.0,0.33
8258,M089,Southlake,Fashion accessories,$81,2.0,25/11/25,8:27:00,Credit card,5.0,0.33
8259,M030,Richardson,Home and lifestyle,$25,1.0,18/11/25,11:33:00,Credit card,3.0,0.48
8260,M030,Richardson,Fashion accessories,$82,2.0,20/12/25,7:38:00,Credit card,5.0,0.48
8261,M025,Waco,Home and lifestyle,$18,2.0,26/12/25,10:49:00,Credit card,7.0,0.48
8262,M058,Port Arthur,Fashion accessories,$70,3.0,28/11/25,12:50:00,Credit card,3.0,0.33
8263,M075,San Marcos,Home and lifestyle,$43,3.0,29/11/25,8:19:00,Credit card,6.0,0.33
8264,M099,Weatherford,Fashion accessories,$30,2.0,22/11/25,10:46:00,Credit card,7.0,0.18
8265,M084,Schertz,Home and lifestyle,$44,3.0,30/11/25,11:20:00,Credit card,7.0,0.33
8266,M065,Texas City,Fashion accessories,$15,3.0,27/12/25,8:09:00,Credit card,6.0,0.33
8267,M065,Texas City,Home and lifestyle,$35,2.0,05/12/25,15:33:00,Credit card,6.0,0.33
8268,M074,Weslaco,Fashion accessories,$24,2.0,03/12/25,8:39:00,Credit card,5.0,0.33
8269,M087,Waxahachie,Home and lifestyle,$25,2.0,25/12/25,16:10:00,Credit card,6.0,0.33
8270,M054,Sherman,Fashion accessories,$36,3.0,06/12/25,7:19:00,Credit card,4.0,0.21
8271,M065,Texas City,Home and lifestyle,$36,2.0,06/12/25,6:02:00,Credit card,5.0,0.33
8272,M050,Victoria,Fashion accessories,$82,2.0,21/11/25,6:34:00,Ewallet,6.0,0.48
8273,M030,Richardson,Home and lifestyle,$23,1.0,11/11/25,8:08:00,Credit card,7.0,0.48
8274,M065,Texas City,Fashion accessories,$73,2.0,07/12/25,15:21:00,Credit card,3.0,0.33
8275,M030,Richardson,Home and lifestyle,$25,1.0,14/11/25,11:05:00,Credit card,5.0,0.48
8276,M087,Waxahachie,Fashion accessories,$48,2.0,22/11/25,7:38:00,Credit card,3.0,0.33
8277,M069,Rockwall,Home and lifestyle,$34,2.0,30/12/25,10:22:00,Credit card,5.0,0.33
8278,M055,Waxahachie,Fashion accessories,$59,1.0,11/12/25,6:45:00,Credit card,4.0,0.33
8279,M055,Waxahachie,Home and lifestyle,$56,3.0,27/11/25,6:03:00,Credit card,5.0,0.33
8280,M046,Temple,Fashion accessories,$22,1.0,01/12/25,16:41:00,Credit card,4.0,0.48
8281,M056,Rowlett,Home and lifestyle,$39,3.0,01/12/25,14:41:00,Credit card,7.0,0.33
8282,M065,Texas City,Fashion accessories,$38,2.0,30/12/25,6:44:00,Credit card,4.0,0.33
8283,M086,Rosenberg,Home and lifestyle,$22,1.0,17/11/25,14:57:00,Credit card,4.0,0.33
8284,M029,Round Rock,Fashion accessories,$75,3.0,13/12/25,8:23:00,Credit card,3.0,0.48
8285,M075,San Marcos,Home and lifestyle,$19,3.0,05/12/25,15:53:00,Credit card,3.0,0.33
8286,M054,Sherman,Fashion accessories,$38,3.0,20/12/25,12:51:00,Credit card,3.0,0.21
8287,M054,Sherman,Home and lifestyle,$39,3.0,13/11/25,13:42:00,Credit card,4.0,0.21
8288,M003,San Antonio,Fashion accessories,$66,3.0,08/12/25,12:42:00,Credit card,6.0,0.48
8289,M065,Texas City,Home and lifestyle,$81,1.0,22/12/25,15:53:00,Credit card,6.0,0.33
8290,M055,Waxahachie,Fashion accessories,$41,1.0,16/11/25,12:39:00,Credit card,5.0,0.33
8291,M029,Round Rock,Home and lifestyle,$56,3.0,04/12/25,12:31:00,Credit card,5.0,0.48
8292,M087,Waxahachie,Fashion accessories,$35,1.0,18/11/25,7:26:00,Credit card,7.0,0.33
8293,M038,Sugar Land,Home and lifestyle,$16,1.0,01/12/25,12:19:00,Credit card,7.0,0.48
8294,M046,Temple,Fashion accessories,$34,3.0,17/11/25,9:15:00,Credit card,5.0,0.48
8295,M087,Waxahachie,Home and lifestyle,$46,3.0,29/12/25,8:05:00,Credit card,3.0,0.33
8296,M038,Sugar Land,Fashion accessories,$79,2.0,08/12/25,14:25:00,Credit card,7.0,0.48
8297,M074,Weslaco,Home and lifestyle,$57,1.0,07/12/25,6:41:00,Credit card,6.0,0.33
8298,M073,Seguin,Fashion accessories,$33,2.0,25/12/25,12:02:00,Credit card,3.0,0.33
8299,M086,Rosenberg,Home and lifestyle,$64,2.0,13/12/25,15:28:00,Credit card,6.0,0.33
8300,M050,Victoria,Fashion accessories,$38,1.0,03/12/25,13:11:00,Ewallet,7.0,0.48
8301,M074,Weslaco,Home and lifestyle,$41,1.0,10/12/25,12:30:00,Credit card,7.0,0.33
8302,M035,San Angelo,Fashion accessories,$57,3.0,30/12/25,10:38:00,Credit card,3.0,0.48
8303,M035,San Angelo,Home and lifestyle,$66,2.0,16/11/25,6:10:00,Credit card,4.0,0.48
8304,M046,Temple,Fashion accessories,$20,3.0,15/11/25,16:32:00,Credit card,6.0,0.48
8305,M046,Temple,Home and lifestyle,$56,1.0,02/11/25,12:22:00,Credit card,5.0,0.48
8306,M069,Rockwall,Fashion accessories,$32,1.0,18/11/25,11:51:00,Credit card,4.0,0.33
8307,M086,Rosenberg,Home and lifestyle,$55,1.0,22/12/25,8:38:00,Credit card,3.0,0.33
8308,M050,Victoria,Fashion accessories,$77,1.0,27/12/25,15:34:00,Ewallet,5.0,0.48
8309,M087,Waxahachie,Home and lifestyle,$59,3.0,25/11/25,7:05:00,Credit card,4.0,0.33
8310,M069,Rockwall,Fashion accessories,$17,1.0,23/11/25,7:39:00,Credit card,6.0,0.33
8311,M084,Schertz,Home and lifestyle,$47,2.0,03/12/25,15:07:00,Credit card,4.0,0.33
8312,M003,San Antonio,Fashion accessories,$26,2.0,11/11/25,8:47:00,Credit card,6.0,0.48
8313,M084,Schertz,Home and lifestyle,$45,2.0,22/12/25,11:37:00,Credit card,5.0,0.33
8314,M089,Southlake,Fashion accessories,$24,3.0,24/12/25,16:03:00,Credit card,4.0,0.33
8315,M054,Sherman,Home and lifestyle,$37,1.0,16/11/25,10:11:00,Credit card,3.0,0.21
8316,M058,Port Arthur,Fashion accessories,$51,1.0,27/12/25,6:53:00,Credit card,4.0,0.33
8317,M074,Weslaco,Home and lifestyle,$44,3.0,03/12/25,8:34:00,Credit card,7.0,0.33
8318,M089,Southlake,Fashion accessories,$58,1.0,01/12/25,8:22:00,Credit card,6.0,0.33
8319,M075,San Marcos,Home and lifestyle,$78,3.0,31/12/25,12:29:00,Credit card,4.0,0.33
8320,M046,Temple,Fashion accessories,$51,3.0,23/12/25,8:50:00,Credit card,3.0,0.48
8321,M009,Plano,Home and lifestyle,$52,1.0,16/11/25,15:17:00,Credit card,3.0,0.48
8322,M086,Rosenberg,Fashion accessories,$53,2.0,25/11/25,7:03:00,Credit card,6.0,0.33
8323,M089,Southlake,Home and lifestyle,$80,3.0,19/11/25,7:30:00,Credit card,6.0,0.33
8324,M058,Port Arthur,Fashion accessories,$34,2.0,17/11/25,8:56:00,Credit card,4.0,0.33
8325,M009,Plano,Home and lifestyle,$83,3.0,06/11/25,12:19:00,Credit card,6.0,0.48
8326,M065,Texas City,Fashion accessories,$65,1.0,03/11/25,7:14:00,Credit card,7.0,0.33
8327,M075,San Marcos,Home and lifestyle,$70,2.0,30/12/25,12:46:00,Credit card,6.0,0.33
8328,M086,Rosenberg,Fashion accessories,$42,2.0,01/12/25,8:21:00,Credit card,3.0,0.33
8329,M074,Weslaco,Home and lifestyle,$49,1.0,22/12/25,6:30:00,Credit card,3.0,0.33
8330,M009,Plano,Fashion accessories,$71,1.0,19/12/25,16:01:00,Credit card,5.0,0.48
8331,M050,Victoria,Home and lifestyle,$82,2.0,29/11/25,12:37:00,Ewallet,4.0,0.48
8332,M089,Southlake,Fashion accessories,$75,2.0,03/12/25,11:12:00,Credit card,4.0,0.33
8333,M074,Weslaco,Home and lifestyle,$65,3.0,04/12/25,6:56:00,Credit card,3.0,0.33
8334,M055,Waxahachie,Fashion accessories,$71,2.0,04/11/25,14:49:00,Credit card,7.0,0.33
8335,M029,Round Rock,Home and lifestyle,$55,3.0,15/12/25,14:17:00,Credit card,5.0,0.48
8336,M087,Waxahachie,Fashion accessories,$79,3.0,12/12/25,7:50:00,Credit card,6.0,0.33
8337,M058,Port Arthur,Home and lifestyle,$28,3.0,12/12/25,13:04:00,Credit card,6.0,0.33
8338,M099,Weatherford,Fashion accessories,$67,1.0,23/11/25,9:09:00,Credit card,5.0,0.18
8339,M030,Richardson,Home and lifestyle,$55,2.0,11/12/25,16:41:00,Credit card,6.0,0.48
8340,M029,Round Rock,Fashion accessories,$39,2.0,10/12/25,9:31:00,Credit card,4.0,0.48
8341,M058,Port Arthur,Home and lifestyle,$62,2.0,08/12/25,12:23:00,Credit card,4.0,0.33
8342,M046,Temple,Fashion accessories,$60,1.0,15/12/25,16:23:00,Credit card,7.0,0.48
8343,M003,San Antonio,Home and lifestyle,$19,2.0,09/12/25,6:03:00,Credit card,4.0,0.48
8344,M003,San Antonio,Fashion accessories,$19,1.0,24/11/25,16:07:00,Credit card,6.0,0.48
8345,M074,Weslaco,Home and lifestyle,$70,2.0,07/12/25,14:42:00,Credit card,6.0,0.33
8346,M087,Waxahachie,Fashion accessories,$65,1.0,04/12/25,6:48:00,Credit card,7.0,0.33
8347,M082,Weslaco,Home and lifestyle,$27,2.0,13/11/25,13:07:00,Credit card,4.0,0.33
8348,M075,San Marcos,Fashion accessories,$43,3.0,25/11/25,15:19:00,Credit card,6.0,0.33
8349,M032,Tyler,Home and lifestyle,$83,1.0,22/12/25,9:07:00,Credit card,7.0,0.48
8350,M055,Waxahachie,Fashion accessories,$49,2.0,01/12/25,14:46:00,Credit card,4.0,0.33
8351,M038,Sugar Land,Home and lifestyle,$79,3.0,19/11/25,9:22:00,Credit card,5.0,0.48
8352,M038,Sugar Land,Fashion accessories,$59,2.0,02/12/25,11:31:00,Credit card,7.0,0.48
8353,M058,Port Arthur,Home and lifestyle,$35,2.0,29/11/25,10:20:00,Credit card,6.0,0.33
8354,M032,Tyler,Fashion accessories,$85,3.0,10/12/25,15:00:00,Credit card,3.0,0.48
8355,M003,San Antonio,Home and lifestyle,$48,3.0,16/11/25,13:11:00,Credit card,5.0,0.48
8356,M086,Rosenberg,Fashion accessories,$25,2.0,16/12/25,14:08:00,Credit card,4.0,0.33
8357,M075,San Marcos,Home and lifestyle,$54,2.0,02/11/25,14:31:00,Credit card,6.0,0.33
8358,M069,Rockwall,Fashion accessories,$58,2.0,06/12/25,6:09:00,Credit card,5.0,0.33
8359,M082,Weslaco,Home and lifestyle,$45,2.0,01/12/25,8:48:00,Credit card,7.0,0.33
8360,M086,Rosenberg,Fashion accessories,$76,2.0,06/12/25,15:40:00,Credit card,6.0,0.33
8361,M056,Rowlett,Home and lifestyle,$39,1.0,24/12/25,13:32:00,Credit card,6.0,0.33
8362,M030,Richardson,Fashion accessories,$70,2.0,23/12/25,14:04:00,Credit card,6.0,0.48
8363,M025,Waco,Home and lifestyle,$52,2.0,30/12/25,13:10:00,Credit card,5.0,0.48
8364,M056,Rowlett,Fashion accessories,$68,1.0,03/12/25,7:43:00,Credit card,5.0,0.33
8365,M058,Port Arthur,Home and lifestyle,$55,1.0,26/12/25,12:45:00,Credit card,3.0,0.33
8366,M086,Rosenberg,Fashion accessories,$49,1.0,25/12/25,8:36:00,Credit card,6.0,0.33
8367,M029,Round Rock,Home and lifestyle,$58,3.0,17/12/25,10:19:00,Credit card,6.0,0.48
8368,M009,Plano,Fashion accessories,$45,3.0,06/12/25,6:35:00,Credit card,5.0,0.48
8369,M030,Richardson,Home and lifestyle,$51,3.0,15/12/25,6:18:00,Credit card,7.0,0.48
8370,M025,Waco,Fashion accessories,$67,1.0,27/11/25,11:40:00,Credit card,6.0,0.48
8371,M074,Weslaco,Home and lifestyle,$26,1.0,06/12/25,10:57:00,Credit card,3.0,0.33
8372,M046,Temple,Fashion accessories,$65,2.0,09/11/25,13:01:00,Credit card,5.0,0.48
8373,M038,Sugar Land,Home and lifestyle,$76,3.0,12/11/25,9:30:00,Credit card,7.0,0.48
8374,M056,Rowlett,Fashion accessories,$20,2.0,13/12/25,10:16:00,Credit card,4.0,0.33
8375,M032,Tyler,Home and lifestyle,$70,1.0,14/11/25,9:23:00,Credit card,3.0,0.48
8376,M073,Seguin,Fashion accessories,$29,3.0,18/12/25,7:15:00,Credit card,4.0,0.33
8377,M055,Waxahachie,Home and lifestyle,$33,2.0,03/12/25,10:37:00,Credit card,6.0,0.33
8378,M054,Sherman,Fashion accessories,$59,3.0,13/12/25,6:44:00,Credit card,3.0,0.21
8379,M086,Rosenberg,Home and lifestyle,$39,1.0,22/11/25,7:43:00,Credit card,7.0,0.33
8380,M087,Waxahachie,Fashion accessories,$76,2.0,16/12/25,9:12:00,Credit card,4.0,0.33
8381,M082,Weslaco,Home and lifestyle,$51,3.0,07/11/25,11:50:00,Credit card,3.0,0.33
8382,M046,Temple,Fashion accessories,$49,1.0,21/12/25,15:48:00,Credit card,3.0,0.48
8383,M009,Plano,Home and lifestyle,$25,3.0,06/11/25,10:37:00,Credit card,3.0,0.48
8384,M087,Waxahachie,Fashion accessories,$35,2.0,10/12/25,12:57:00,Credit card,6.0,0.33
8385,M038,Sugar Land,Home and lifestyle,$66,1.0,30/11/25,11:22:00,Credit card,6.0,0.48
8386,M058,Port Arthur,Fashion accessories,$46,2.0,20/11/25,14:16:00,Credit card,5.0,0.33
8387,M032,Tyler,Home and lifestyle,$17,3.0,26/12/25,16:37:00,Credit card,6.0,0.48
8388,M075,San Marcos,Fashion accessories,$54,1.0,05/12/25,10:29:00,Credit card,5.0,0.33
8389,M038,Sugar Land,Home and lifestyle,$23,1.0,15/12/25,8:25:00,Credit card,5.0,0.48
8390,M082,Weslaco,Fashion accessories,$61,3.0,08/11/25,16:07:00,Credit card,5.0,0.33
8391,M087,Waxahachie,Home and lifestyle,$71,3.0,15/12/25,16:36:00,Credit card,4.0,0.33
8392,M073,Seguin,Fashion accessories,$51,3.0,02/11/25,12:40:00,Credit card,3.0,0.33
8393,M046,Temple,Home and lifestyle,$84,3.0,10/12/25,10:14:00,Credit card,6.0,0.48
8394,M069,Rockwall,Fashion accessories,$69,2.0,02/11/25,15:20:00,Credit card,5.0,0.33
8395,M058,Port Arthur,Home and lifestyle,$60,1.0,06/11/25,13:25:00,Credit card,6.0,0.33
8396,M087,Waxahachie,Fashion accessories,$22,2.0,12/11/25,10:32:00,Credit card,5.0,0.33
8397,M030,Richardson,Home and lifestyle,$51,1.0,24/12/25,6:34:00,Credit card,6.0,0.48
8398,M030,Richardson,Fashion accessories,$47,1.0,05/12/25,15:35:00,Credit card,4.0,0.48
8399,M056,Rowlett,Home and lifestyle,$18,2.0,26/12/25,16:42:00,Credit card,3.0,0.33
8400,M009,Plano,Fashion accessories,$54,2.0,17/11/25,7:49:00,Credit card,7.0,0.48
8401,M074,Weslaco,Home and lifestyle,$62,2.0,19/12/25,6:49:00,Credit card,6.0,0.33
8402,M086,Rosenberg,Fashion accessories,$21,1.0,10/11/25,15:38:00,Credit card,7.0,0.33
8403,M025,Waco,Home and lifestyle,$18,1.0,06/11/25,14:12:00,Credit card,4.0,0.48
8404,M050,Victoria,Fashion accessories,$20,2.0,13/12/25,9:06:00,Ewallet,4.0,0.48
8405,M035,San Angelo,Home and lifestyle,$61,3.0,07/11/25,16:35:00,Credit card,4.0,0.48
8406,M038,Sugar Land,Fashion accessories,$37,3.0,26/11/25,8:10:00,Credit card,6.0,0.48
8407,M058,Port Arthur,Home and lifestyle,$49,1.0,17/12/25,14:44:00,Credit card,6.0,0.33
8408,M055,Waxahachie,Fashion accessories,$73,2.0,25/12/25,15:48:00,Credit card,3.0,0.33
8409,M054,Sherman,Home and lifestyle,$66,3.0,15/11/25,7:21:00,Credit card,6.0,0.21
8410,M089,Southlake,Fashion accessories,$41,2.0,29/12/25,7:37:00,Credit card,7.0,0.33
8411,M073,Seguin,Home and lifestyle,$28,2.0,06/11/25,8:25:00,Credit card,5.0,0.33
8412,M075,San Marcos,Fashion accessories,$72,1.0,12/12/25,12:56:00,Credit card,5.0,0.33
8413,M030,Richardson,Home and lifestyle,$50,2.0,06/12/25,6:17:00,Credit card,4.0,0.48
8414,M035,San Angelo,Fashion accessories,$76,2.0,25/11/25,11:19:00,Credit card,3.0,0.48
8415,M038,Sugar Land,Home and lifestyle,$18,1.0,09/11/25,14:38:00,Credit card,4.0,0.48
8416,M009,Plano,Fashion accessories,$39,1.0,23/11/25,16:45:00,Credit card,4.0,0.48
8417,M009,Plano,Home and lifestyle,$42,2.0,16/11/25,6:37:00,Credit card,7.0,0.48
8418,M087,Waxahachie,Fashion accessories,$17,3.0,14/11/25,6:53:00,Credit card,3.0,0.33
8419,M087,Waxahachie,Home and lifestyle,$32,1.0,06/11/25,9:03:00,Credit card,5.0,0.33
8420,M082,Weslaco,Fashion accessories,$38,2.0,02/12/25,6:42:00,Credit card,5.0,0.33
8421,M086,Rosenberg,Home and lifestyle,$41,1.0,30/11/25,10:21:00,Credit card,6.0,0.33
8422,M009,Plano,Fashion accessories,$29,1.0,07/11/25,14:51:00,Credit card,3.0,0.48
8423,M075,San Marcos,Home and lifestyle,$35,3.0,16/12/25,7:47:00,Credit card,4.0,0.33
8424,M065,Texas City,Fashion accessories,$18,1.0,17/12/25,7:15:00,Credit card,7.0,0.33
8425,M073,Seguin,Home and lifestyle,$57,2.0,11/12/25,12:26:00,Credit card,7.0,0.33
8426,M056,Rowlett,Fashion accessories,$70,2.0,19/11/25,12:11:00,Credit card,4.0,0.33
8427,M025,Waco,Home and lifestyle,$52,1.0,06/11/25,13:29:00,Credit card,5.0,0.48
8428,M058,Port Arthur,Fashion accessories,$27,3.0,17/11/25,11:06:00,Credit card,7.0,0.33
8429,M038,Sugar Land,Home and lifestyle,$37,3.0,27/12/25,6:19:00,Credit card,3.0,0.48
8430,M055,Waxahachie,Fashion accessories,$16,2.0,01/12/25,12:24:00,Credit card,4.0,0.33
8431,M054,Sherman,Home and lifestyle,$35,1.0,21/11/25,10:17:00,Credit card,3.0,0.21
8432,M035,San Angelo,Fashion accessories,$73,2.0,16/11/25,11:14:00,Credit card,3.0,0.48
8433,M025,Waco,Home and lifestyle,$50,2.0,26/12/25,16:31:00,Credit card,4.0,0.48
8434,M030,Richardson,Fashion accessories,$63,1.0,13/11/25,16:33:00,Credit card,4.0,0.48
8435,M089,Southlake,Home and lifestyle,$61,3.0,01/12/25,11:56:00,Credit card,6.0,0.33
8436,M082,Weslaco,Fashion accessories,$15,1.0,26/11/25,16:12:00,Credit card,7.0,0.33
8437,M082,Weslaco,Home and lifestyle,$78,3.0,02/12/25,6:09:00,Credit card,6.0,0.33
8438,M075,San Marcos,Fashion accessories,$64,2.0,20/12/25,13:24:00,Credit card,7.0,0.33
8439,M003,San Antonio,Home and lifestyle,$19,3.0,04/12/25,10:00:00,Credit card,7.0,0.48
8440,M087,Waxahachie,Fashion accessories,$28,1.0,16/12/25,7:53:00,Credit card,3.0,0.33
8441,M054,Sherman,Home and lifestyle,$72,2.0,05/12/25,15:04:00,Credit card,3.0,0.21
8442,M074,Weslaco,Fashion accessories,$50,2.0,29/12/25,11:12:00,Credit card,5.0,0.33
8443,M082,Weslaco,Home and lifestyle,$18,1.0,16/11/25,16:07:00,Credit card,4.0,0.33
8444,M069,Rockwall,Fashion accessories,$29,2.0,18/11/25,9:17:00,Credit card,7.0,0.33
8445,M029,Round Rock,Home and lifestyle,$83,3.0,30/11/25,8:34:00,Credit card,6.0,0.48
8446,M038,Sugar Land,Fashion accessories,$35,2.0,14/11/25,15:02:00,Credit card,5.0,0.48
8447,M056,Rowlett,Home and lifestyle,$25,3.0,03/11/25,14:13:00,Credit card,3.0,0.33
8448,M069,Rockwall,Fashion accessories,$26,1.0,17/11/25,8:29:00,Credit card,6.0,0.33
8449,M065,Texas City,Home and lifestyle,$55,2.0,25/11/25,10:39:00,Credit card,3.0,0.33
8450,M046,Temple,Fashion accessories,$26,2.0,03/12/25,10:51:00,Credit card,3.0,0.48
8451,M058,Port Arthur,Home and lifestyle,$17,3.0,02/11/25,14:06:00,Credit card,5.0,0.33
8452,M030,Richardson,Fashion accessories,$16,3.0,19/11/25,6:30:00,Credit card,4.0,0.48
8453,M030,Richardson,Home and lifestyle,$34,1.0,12/12/25,7:50:00,Credit card,3.0,0.48
8454,M065,Texas City,Fashion accessories,$33,3.0,03/11/25,7:08:00,Credit card,5.0,0.33
8455,M084,Schertz,Home and lifestyle,$34,3.0,01/11/25,9:08:00,Credit card,6.0,0.33
8456,M025,Waco,Fashion accessories,$85,3.0,10/11/25,9:49:00,Credit card,4.0,0.48
8457,M050,Victoria,Home and lifestyle,$51,3.0,16/12/25,13:07:00,Ewallet,6.0,0.48
8458,M009,Plano,Fashion accessories,$57,1.0,28/12/25,16:58:00,Credit card,5.0,0.48
8459,M086,Rosenberg,Home and lifestyle,$40,2.0,21/12/25,10:30:00,Credit card,5.0,0.33
8460,M089,Southlake,Fashion accessories,$25,3.0,22/11/25,6:05:00,Credit card,4.0,0.33
8461,M074,Weslaco,Home and lifestyle,$35,2.0,17/12/25,6:55:00,Credit card,7.0,0.33
8462,M050,Victoria,Fashion accessories,$16,3.0,25/12/25,16:13:00,Ewallet,7.0,0.48
8463,M089,Southlake,Home and lifestyle,$38,2.0,10/12/25,15:59:00,Credit card,3.0,0.33
8464,M069,Rockwall,Fashion accessories,$64,2.0,10/12/25,15:58:00,Credit card,5.0,0.33
8465,M050,Victoria,Home and lifestyle,$66,2.0,27/12/25,14:20:00,Ewallet,6.0,0.48
